;Pos;Wks;T10;Pk;X?;PkStreams;Total;ARTIST URL;TRACK;song name;album;artist;release_date;length;popularity;danceability;acousticness;energy;instrumentalness;liveness;loudness;speechiness;tempo;time_signature;mode;valence;key;release_month;Top100;Top1000;Top2000;Top2500;music_story_id;instagram_url;instagram_username;instagram_followers
4047;3229;8;;147;;1172292;8414986;3836OTICMPjhTMMcpPw4EC;2eFxaSHpZcJiwKlUpHqtLp;Wild Eyes;Wild Eyes;Broiler;2014-11-10;204573;0;0.628;0.319;0.747;0.000628;0.0979;-6.448;0.0683;126.01;4;0;0.138;11;11;0;0;0;0;4567039;http://www.instagram.com/broiler;broiler;27644.0
4048;3249;6;;141;;1643668;8223783;69u5rPwWBKP7pJHpCGB9O5;12SH8NE1e17yItgsb2gitp;So wie du bist;Mama;MoTrip;2015-06-19;268515;65;0.338;0.49;0.517;3.11e-05;0.134;-8.08;0.206;68.083;4;1;0.103;11;6;0;0;0;0;4494976;http://www.instagram.com/motrip;motrip;265880.0
4049;3251;2;;141;;4436815;8209847;7eLcDZDYHXZCebtQmVFL25;5h8VHxOBK1VWWj46T8fSly;TELÉFONO;TELÉFONO;Aitana;2018-07-26;163293;54;0.691;0.102;0.829;0.000177;0.0698;-4.627;0.158;172.161;4;0;0.564;11;7;0;0;0;0;;https://www.instagram.com/aitana_derbez;aitana_derbez;508967.0
4050;3264;2;;161;;4312328;8135136;3JXpwnHbLvXxY99EuXqFPX;0sPJELXHyWpFgkxlzvvRFI;Hard 2 Face Reality;Hard 2 Face Reality;Poo Bear;2018-04-06;196569;59;0.625;0.22;0.626;0.0;0.228;-5.281;0.0293;142.043;4;1;0.282;7;4;0;0;0;0;4695502;https://www.instagram.com/poobear;poobear;613621.0
4051;3276;2;;155;;4218652;7988810;7c0XG5cIJTrrAgEC3ULPiq;0TFVOjSvPTjFHkiZZekK5k;Pineapple;Pineapple;KAROL G;2018-03-02;178346;0;0.782;0.0508;0.671;2.49e-06;0.388;-4.815;0.062;94.981;4;0;0.667;4;3;0;0;0;0;4518359;http://www.instagram.com/tydollasign;tydollasign;5538100.0
4052;3324;6;;155;;1569736;7595048;6JmzdIDSQdeHg0pocIascm;3NBDgwEAGMj0aKRsU8zoO9;Rivers;Rivers;Thomas Jack;2015-07-10;207832;56;0.574;0.149;0.809;6.99e-06;0.129;-5.787;0.0565;122.005;4;0;0.471;0;7;0;0;0;0;4573183;https://www.instagram.com/jack_in_the_clouds;jack_in_the_clouds;9218.0
4053;3369;1;;80;;7235843;7235843;4upwdFMlZBmQ68jP9jPzjK;3fV9z98dnQLSIPIMMJXCm7;Veleno 7;Veleno 7;Gemitaiz;2019-06-07;173370;0;0.806;0.156;0.843;1.24e-05;0.363;-6.237;0.0601;132.991;4;0;0.327;6;6;0;0;0;0;4590417;http://instagram.com/thetruegemitaiz;thetruegemitaiz;1474475.0
4054;3379;7;;147;;1103182;7152400;0pF1TxZmwCJ3gGpkBQwdtT;6eWsgrQLZhLqy5VfGB9iFs;Gold - Thomas Jack Radio Edit;Gold (Thomas Jack Radio Edit);Gabriel Rios;2014-09-12;196310;55;0.758;0.165;0.51;0.0755;0.272;-10.645;0.0393;102.992;4;1;0.27;1;9;0;0;0;0;108833;https://www.instagram.com/gabriel.sax;gabriel.sax;2677.0
4055;3396;7;;155;;1025194;7039492;4dwdTW1Lfiq0cM8nBAqIIz;3a2tuvXCHbW5nuUckuHkKT;Little Talks;My Head Is An Animal;Of Monsters and Men;2012-01-01;266600;59;0.445;0.0206;0.757;0.0;0.146;-5.177;0.0322;102.878;4;1;0.421;1;1;0;0;0;0;4470453;http://www.instagram.com/ofmonstersandmen;ofmonstersandmen;322322.0
4056;4783;1;;241;;222619;222619;4dwdTW1Lfiq0cM8nBAqIIz;2w8cJaVndSM5hPTiCzpQ0b;Wolves Without Teeth;Beneath The Skin;Of Monsters and Men;2015-06-05;232973;0;0.354;0.000943;0.721;0.000756;0.336;-6.124;0.0321;102.206;4;0;0.445;11;6;0;0;0;0;4470453;http://www.instagram.com/ofmonstersandmen;ofmonstersandmen;322322.0
4057;4799;1;;246;;194198;194198;4dwdTW1Lfiq0cM8nBAqIIz;59yvXUFVjsaZQsDs09T7eA;Crystals;Crystals;Of Monsters and Men;2015-03-16;243533;0;0.581;0.00187;0.768;0.000456;0.102;-7.238;0.0306;132.198;4;1;0.307;0;3;0;0;0;0;4470453;http://www.instagram.com/ofmonstersandmen;ofmonstersandmen;322322.0
4058;3403;6;;148;;1595004;6969679;3utZ2yeQk0Z3BCOBWP7Vlu;2xI6xJ9k6v5xv6zDW4ttKg;Bye Bye;MTV Unplugged;Cro;2015-07-03;204120;0;0.625;0.19;0.54;0.0;0.976;-9.472;0.114;80.013;4;1;0.489;9;7;0;0;0;0;4536374;https://www.instagram.com/crocraxker;crocraxker;1954982.0
4059;3405;1;;78;;6947126;6947126;1UCxzrM5WJh9ure5vCcsim;4BGmYEDOK1swwoxTtfmVZD;Peace & Love;Peace & Love;Charlie Charles;2018-05-04;182745;55;0.68;0.14;0.785;0.0;0.309;-5.313;0.0615;152.962;4;1;0.319;8;5;0;0;0;0;4623;https://www.instagram.com/charles_gillespie;charles_gillespie;1771641.0
4060;3457;6;;111;;1354253;6585624;5Mq7iqCWBzofK39FBqblNc;7fex2V7RzWl9nCKyILjibB;Say You Love Me;Tough Love (Deluxe);Jessie Ware;2014-08-04;257483;63;0.387;0.162;0.413;1.56e-05;0.262;-8.95;0.0559;173.73;3;1;0.249;7;8;0;0;0;0;168686;https://www.instagram.com/jessieware;jessieware;354898.0
4061;3466;3;;196;;2225448;6525407;7f5Zgnp2spUuuzKplmRkt7;5hIR7SX1fSrr5evIAPDY5o;What Is Love 2016;Less Is More;Lost Frequencies;2016-10-21;188146;45;0.788;0.122;0.563;0.000196;0.0946;-7.093;0.0447;124.995;4;0;0.349;1;10;0;0;0;0;4561499;https://www.instagram.com/lostfrequencies;lostfrequencies;765449.0
4062;4650;1;;190;;1399823;1399823;7f5Zgnp2spUuuzKplmRkt7;4IoDxHbCBSPcKm3DKUI9vh;Tell Me;Tell Me;Lost Frequencies;2014-06-06;213176;44;0.816;0.033;0.512;0.0752;0.0983;-11.276;0.0488;126.974;4;0;0.659;0;6;0;0;0;0;4561499;https://www.instagram.com/lostfrequencies;lostfrequencies;765449.0
4063;3486;1;;92;;6384306;6384306;2hlmm7s2ICUX0LVIhVFlZQ;0y7Ao3CVJsyKFmqdjutiIF;WUNNA;WUNNA;Gunna;2020-05-22;158240;63;0.89;0.0217;0.455;0.0058;0.11;-9.0;0.255;148.009;4;1;0.313;0;5;0;0;0;0;;https://www.instagram.com/gunna;gunna;3476038.0
4064;3603;1;;159;;5846484;5846484;2hlmm7s2ICUX0LVIhVFlZQ;7GwYENSg87oERcW0Wacd6m;SKYBOX;SKYBOX;Gunna;2020-03-06;178096;61;0.779;0.0991;0.707;0.0;0.0934;-6.527;0.16;140.894;4;1;0.343;1;3;0;0;0;0;;https://www.instagram.com/gunna;gunna;3476038.0
4065;3620;1;;133;;5757160;5757160;2hlmm7s2ICUX0LVIhVFlZQ;2IoZOYOZDrWCOLoZoYedxQ;One Call;One Call;Gunna;2019-02-01;195736;46;0.861;0.125;0.481;1.38e-05;0.0903;-7.309;0.343;146.992;4;1;0.188;2;2;0;0;0;0;;https://www.instagram.com/gunna;gunna;3476038.0
4066;3954;1;;171;;4866816;4866816;2hlmm7s2ICUX0LVIhVFlZQ;76PwajqH3ej4hnk9tgaJpp;Outstanding;Drip or Drown 2;Gunna;2019-02-22;180780;55;0.829;0.309;0.73;0.0;0.109;-4.554;0.241;149.075;4;0;0.324;6;2;0;0;0;0;;https://www.instagram.com/gunna;gunna;3476038.0
4067;3970;1;;177;;4840005;4840005;2hlmm7s2ICUX0LVIhVFlZQ;6PfI6EeLNiNGVAVg11nv7D;Speed It Up;Drip or Drown 2;Gunna;2019-02-22;179021;55;0.912;0.0394;0.587;0.01;0.111;-7.395;0.0582;143.027;4;1;0.435;7;2;0;0;0;0;;https://www.instagram.com/gunna;gunna;3476038.0
4068;4252;1;;185;;4027932;4027932;7nwUJBm0HE4ZxD3f5cy5ok;7s25THrKz86DM225dOYwnr;Respect;MAP OF THE SOUL : 7;BTS;2020-02-21;237540;67;0.661;0.00485;0.84;0.0;0.287;-4.805;0.116;91.457;4;1;0.524;0;2;0;0;0;0;1414;https://www.instagram.com/arethafranklin;arethafranklin;126411.0
4069;4252;1;;185;;4027932;4027932;7nwUJBm0HE4ZxD3f5cy5ok;7s25THrKz86DM225dOYwnr;Respect;I Never Loved a Man the Way I Love You;Aretha Franklin;1967-03-10;147600;73;0.805;0.164;0.558;2.2e-05;0.0546;-5.226;0.041;114.95;4;1;0.965;0;3;0;0;0;0;1414;https://www.instagram.com/arethafranklin;arethafranklin;126411.0
4070;3496;1;;122;;6341141;6341141;3CJKkU0XuElRT1z8rEtIYg;7Ek9e3eIuktIFjpDRQfmHE;Mios mit Bars;Mios mit Bars;Luciano;2020-02-13;232146;59;0.677;0.111;0.633;0.179;0.217;-7.353;0.0467;145.012;4;0;0.404;9;2;0;0;0;0;4697000;https://www.instagram.com/luciano;luciano;953778.0
4071;3608;1;;122;;5824858;5824858;3CJKkU0XuElRT1z8rEtIYg;2AHJLtc81zIfj9EKcVEzmJ;La Haine;La Haine;Luciano;2019-05-31;164413;52;0.841;0.239;0.655;9.75e-05;0.213;-4.654;0.0851;101.976;4;0;0.579;5;5;0;0;0;0;4697000;https://www.instagram.com/luciano;luciano;953778.0
4072;3786;1;;154;;5209795;5209795;3CJKkU0XuElRT1z8rEtIYg;0EDSU9JYeKABA14OcOuM7b;Ya Salame;Ya Salame;Luciano;2019-03-22;170200;52;0.714;0.275;0.817;0.0;0.14;-3.987;0.435;174.1;4;0;0.408;1;3;0;0;0;0;4697000;https://www.instagram.com/luciano;luciano;953778.0
4073;4228;1;;190;;4156714;4156714;3CJKkU0XuElRT1z8rEtIYg;1LcvTvRfWrQjrF6aymfugd;Meer;L.O.C.O.;Luciano;2018-11-23;177253;58;0.728;0.24;0.638;0.000501;0.106;-6.41;0.252;160.036;4;0;0.598;8;11;0;0;0;0;4697000;https://www.instagram.com/luciano;luciano;953778.0
4074;3498;1;;105;;6327655;6327655;5sRQkVexJlax2iISuqL8cV;4Rif4wqdvzy84dhP1apC4Y;Royal Rumble;Royal Rumble;Kalazh44;2019-06-14;245000;57;0.591;0.105;0.888;2.63e-05;0.0928;-3.161;0.274;126.881;5;1;0.574;1;6;0;0;0;0;4686751;http://www.instagram.com/kalazh44;kalazh44;115086.0
4075;3514;1;;120;;6244614;6244614;2vnB6tuQMaQpORiRdvXF9H;6vFsBXYczYsP0H3lgunZOm;Cloud 9;Honeymoon;Beach Bunny;2020-02-14;147350;85;0.637;0.00167;0.929;2.62e-05;0.344;-3.593;0.0491;80.974;4;1;0.902;4;2;0;0;0;0;4728618;http://www.instagram.com/beachbunnymusic;beachbunnymusic;126065.0
4076;3526;1;;165;;6199243;6199243;4S9EykWXhStSc15wEx8QFK;3zZqro4MGeFOR40HxFEPlv;Happy Xmas (War Is Over);These Are Special Times;Céline Dion;1998;254706;8;0.347;0.451;0.6;0.0;0.279;-5.254;0.0303;172.062;4;1;0.158;3;1;0;0;0;0;5144;http://www.instagram.com/celinedion;celinedion;4706565.0
4077;3531;1;;121;;6155698;6155698;1nzgtKYFckznkcVMR3Gg4z;5J5CpT6bgE6KYKk23jgp9W;Patience;Patience;Tame Impala;2019-03-22;292267;63;0.546;0.00223;0.859;0.000947;0.0529;-5.966;0.0306;99.965;4;1;0.645;1;3;0;0;0;0;4567859;https://www.instagram.com/ksi;ksi;9342514.0
4078;3531;1;;121;;6155698;6155698;1nzgtKYFckznkcVMR3Gg4z;5J5CpT6bgE6KYKk23jgp9W;Patience;Illuminate (Deluxe);Shawn Mendes;2016-09-23;175266;0;0.535;0.1;0.567;0.0;0.111;-6.422;0.255;179.869;4;1;0.457;3;9;0;0;0;0;4567859;https://www.instagram.com/ksi;ksi;9342514.0
4079;3536;1;;108;;6134821;6134821;18ISxWwWjV6rPLoVCXf1dz;4OVF6uwZlMOSlZmHDnwliX;Keine Liebe;Nimmerland;RIN;2019-12-06;198080;60;0.802;0.134;0.8;0.000706;0.306;-5.034;0.0412;104.062;4;0;0.567;0;12;0;0;0;0;4697027;http://www.instagram.com/rintintin;rintintin;677700.0
4080;3826;1;;165;;5126611;5126611;18ISxWwWjV6rPLoVCXf1dz;01vR5Z7AHinp9D2wu2BNQS;UP IN SMOKE;UP IN SMOKE;RIN;2019-08-30;174600;55;0.791;0.235;0.663;2.13e-05;0.117;-5.655;0.153;77.494;4;0;0.314;4;8;0;0;0;0;4697027;http://www.instagram.com/rintintin;rintintin;677700.0
4081;3914;1;;168;;4947824;4947824;18ISxWwWjV6rPLoVCXf1dz;6xwI9R3ZHT9nWtSYvffYQm;Vintage;Vintage;RIN;2019-05-24;167217;57;0.821;0.105;0.767;0.00434;0.117;-4.934;0.275;159.959;4;0;0.698;0;5;0;0;0;0;4697027;http://www.instagram.com/rintintin;rintintin;677700.0
4082;4006;1;;181;;4744995;4744995;18ISxWwWjV6rPLoVCXf1dz;7lnQCEtaDJeMZN75siSxLc;Fabergé;Fabergé;RIN;2019-09-27;177093;56;0.721;0.0513;0.647;0.0026;0.2;-7.039;0.189;164.011;4;1;0.56;11;9;0;0;0;0;4697027;http://www.instagram.com/rintintin;rintintin;677700.0
4083;4282;1;;194;;3905724;3905724;18ISxWwWjV6rPLoVCXf1dz;2eNSyVH3sNPiAj9WpRYK73;Dior 2001;Planet Megatron;RIN;2018-08-17;192941;0;0.43;0.0117;0.699;0.093;0.123;-5.892;0.143;76.854;4;1;0.473;1;8;0;0;0;0;4697027;http://www.instagram.com/rintintin;rintintin;677700.0
4084;3538;1;;129;;6113037;6113037;5eioJDe26lOqkAMbuhzZYs;5XVPNr0CAoUn1jD033Ucoo;Donuts;Gzuz;Gzuz;2020-02-13;162937;64;0.784;0.0973;0.703;8.32e-05;0.0754;-7.491;0.236;141.035;4;0;0.556;11;2;0;0;0;0;4591095;http://www.instagram.com/gzuz187_official;gzuz187_official;2503954.0
4085;3540;1;;126;;6106434;6106434;3hN3iJMbbBmqBSAMx5veDa;0psAGFzUF64N2Ae4gMExzu;I Tuoi Particolari;Colpa Delle Favole;Ultimo;2019-04-05;219939;53;0.659;0.632;0.588;0.0;0.124;-5.682;0.063;135.884;4;1;0.297;0;4;0;0;0;0;;https://www.instagram.com/ultimosobrevivente;ultimosobrevivente;15274.0
4086;3554;1;;108;;6053873;6053873;3c96G4d2lUOxhomM2mby5S;2l2UsmkfgmRC6fIDwwsiNM;Ronin;Ronin;Bushido;2019-09-20;166080;30;0.439;0.0376;0.894;0.0;0.0394;-5.535;0.318;84.045;4;0;0.69;10;9;0;0;0;0;123895;https://www.instagram.com/bushido.theway;bushido.theway;48744.0
4087;3566;2;;63;;3748274;6007637;0oSGxfWSnnOXhD2fKuz2Gy;1C9NuEa1wOF15EOBuWaaxS;Life On Mars? - 1999 Remastered Version;Hunky Dory;David Bowie;1971-12-17;223413;0;0.44;0.53;0.591;1.03e-05;0.171;-7.859;0.0369;121.398;4;1;0.373;10;12;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4088;3571;2;;60;;3963539;5964637;0oSGxfWSnnOXhD2fKuz2Gy;3Vn9oCZbdI1EMO7jxdz2Rc;Lazarus;Blackstar;David Bowie;2016-01-08;382386;58;0.66;0.0466;0.695;0.145;0.0854;-6.896;0.029;129.972;4;0;0.506;9;1;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4089;3732;2;;69;;3601784;5365959;0oSGxfWSnnOXhD2fKuz2Gy;0F0MA0ns8oXwGw66B2BSXm;Let's Dance - 1999 Remaster;Let's Dance (1999 Remaster);David Bowie;1983-04-14;457133;19;0.619;0.00388;0.703;0.205;0.163;-9.414;0.0525;115.043;4;0;0.709;10;4;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4090;3848;2;;80;;3367560;5084673;0oSGxfWSnnOXhD2fKuz2Gy;3sb66av9ZpdI1JmPDHVa18;Space Oddity - 2009 Remastered Version;Space Oddity [Space Oddity 40th Anniversary Edition];David Bowie;1969-11-04;317026;0;0.337;0.0788;0.365;3.84e-05;0.202;-15.091;0.0318;136.264;4;1;0.497;0;11;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4091;4341;1;;70;;3570481;3570481;0oSGxfWSnnOXhD2fKuz2Gy;0Fao855T3klV3REFRFHRF3;Blackstar;Blackstar;David Bowie;2016-01-08;597933;50;0.366;0.206;0.552;0.0595;0.178;-8.35;0.0317;97.98;4;1;0.114;6;1;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4092;4496;1;;107;;2536472;2536472;0oSGxfWSnnOXhD2fKuz2Gy;0v60rM2HLSatgUyVZDrLwm;'Tis a Pity She Was a Whore;Blackstar;David Bowie;2016-01-08;292626;44;0.5;0.00409;0.954;0.0578;0.0947;-4.514;0.115;132.04;4;1;0.466;5;1;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4093;4502;1;;110;;2500596;2500596;0oSGxfWSnnOXhD2fKuz2Gy;2h9h3uJyRAb54OyrQK33lA;Ziggy Stardust - 2012 Remastered Version;The Rise and Fall of Ziggy Stardust and the Spiders from Mars (Remastered Version);David Bowie;1972-06-06;193577;0;0.498;0.0476;0.593;3.42e-06;0.332;-11.72;0.0985;79.47;4;1;0.466;7;6;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4094;4512;1;;115;;2380821;2380821;0oSGxfWSnnOXhD2fKuz2Gy;1UBilOBSTjHxFBpsHNfykQ;Changes - 1999 Remastered Version;Hunky Dory;David Bowie;1971-12-17;214573;0;0.537;0.357;0.355;0.0;0.132;-11.241;0.0363;113.994;4;1;0.39;0;12;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4095;4525;1;;122;;2299146;2299146;0oSGxfWSnnOXhD2fKuz2Gy;5AIYDx0HUjra5Bn0vZtjmd;Starman - 2012 Remastered Version;The Rise and Fall of Ziggy Stardust and the Spiders from Mars (Remastered Version);David Bowie;1972-06-06;254295;0;0.475;0.149;0.459;1.43e-06;0.561;-10.261;0.0267;100.113;4;1;0.537;5;6;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4096;4590;1;;158;;1867699;1867699;0oSGxfWSnnOXhD2fKuz2Gy;6N9PAf91qP6aJIzT8bVoof;Girl Loves Me;Blackstar;David Bowie;2016-01-08;291946;43;0.699;0.28;0.579;0.000222;0.285;-7.633;0.0536;137.059;4;0;0.339;10;1;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4097;4595;1;;162;;1850729;1850729;0oSGxfWSnnOXhD2fKuz2Gy;2eT2XA8FH6yKqIO5AbqMjs;Sue (Or In a Season of Crime);Blackstar;David Bowie;2016-01-08;280373;41;0.385;0.0219;0.868;0.0135;0.632;-5.688;0.0921;170.134;4;0;0.355;11;1;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4098;4608;1;;170;;1786496;1786496;0oSGxfWSnnOXhD2fKuz2Gy;2AD2Xa5MkgF0xJBE1cFZwe;Dollar Days;Blackstar;David Bowie;2016-01-08;284813;43;0.499;0.0296;0.727;0.000102;0.0967;-7.147;0.0508;119.973;4;0;0.164;11;1;0;0;0;0;21;http://instagram.com/davidbowiereal;davidbowiereal;203787.0
4099;3568;1;;122;;5995116;5995116;2K5nCggbhSZ00YCYP5qkZS;2chEq24EHjyw9Zjmwq0hlS;Auto Blu;Auto Blu;Shiva;2020-03-26;166086;3;0.82;0.0158;0.783;0.0;0.0938;-6.146;0.0621;130.015;4;0;0.653;5;3;0;0;0;0;4726472;https://www.instagram.com/shiva_f300;shiva_f300;44330.0
4100;3594;1;;132;;5878493;5878493;2otUckChxWf2cp6UP2cD6e;719aY5gAzJbx2PHjyalZQu;Du bist mein;Du bist mein;Zuna;2020-03-27;160357;57;0.761;0.138;0.556;0.000175;0.0976;-6.943;0.364;187.81;4;1;0.521;1;3;0;0;0;0;4659275;https://www.instagram.com/zuna_store;zuna_store;1010.0
4101;3609;1;;149;;5819594;5819594;3fll16LLw6kdDxWzSpJPEQ;2Gjt4rUHBUH0rMKpBg0hF4;Disco Arranhado - Funk Remix;Disco Arranhado (Funk Remix);Malu;2021-01-22;125557;86;0.747;0.551;0.725;0.0;0.0626;-2.564;0.363;129.96;4;0;0.904;2;1;0;0;0;0;;https://www.instagram.com/malutrevejo;malutrevejo;9946557.0
4102;3622;1;;112;;5750861;5750861;0JBdTCGs111JKKYfLqOEBa;3ZdDYeaZzeYnrP4crgXzPk;90-60-111;90-60-111;Shirin David;2020-04-23;141386;62;0.8;0.103;0.628;0.0;0.391;-6.615;0.285;143.979;4;1;0.745;2;4;0;0;0;0;4720127;http://www.instagram.com/shirindavid;shirindavid;5430412.0
4103;4049;1;;190;;4623398;4623398;0JBdTCGs111JKKYfLqOEBa;5iIgIxtMNeogKaFUfvuAbs;Gib Ihm;Gib Ihm;Shirin David;2019-02-15;162996;58;0.928;0.217;0.402;3.38e-05;0.0957;-10.641;0.32;97.976;4;0;0.578;10;2;0;0;0;0;4720127;http://www.instagram.com/shirindavid;shirindavid;5430412.0
4104;3629;1;;127;;5716607;5716607;4LXBc13z5EWsc5N32bLxfH;7C7GtWZmyicqjBDbAWPsCp;Tricheur;Les étoiles vagabondes : expansion;Nekfeu;2019-06-21;248466;64;0.758;0.407;0.638;0.0;0.178;-7.984;0.253;137.981;4;0;0.188;1;6;0;0;0;0;165026;http://www.instagram.com/neklefeu;neklefeu;2412.0
4105;3634;1;;134;;5687330;5687330;53KwLdlmrlCelAZMaLVZqU;64ydkbrt0xhdJXRaam06Mc;Mile High;Assume Form;James Blake;2019-01-18;193600;3;0.754;0.403;0.37;6.22e-05;0.107;-9.854;0.12;114.941;4;0;0.228;6;1;0;0;0;0;137745;http://instagram.com/jamesblake;jamesblake;517603.0
4106;3637;2;;90;;3170245;5678790;2lLqHBjAnD1QyH24pOPoH6;2c1EGwagV1sT73NimGsqIh;Ain't No Saint;Ain't No Saint;Peg Parnevik;2016-03-14;187360;44;0.55;0.016;0.763;0.00013;0.344;-3.72;0.0363;84.637;4;0;0.531;4;3;0;0;0;0;4672791;http://instagram.com/pegparnevik;pegparnevik;251462.0
4107;3644;1;;168;;5656775;5656775;6L34dW6SKMSDaGIfYDU19j;5GyyPRvEwdI4wJSUbzxHQv;Blanche;Les derniers salopards;Maes;2020-01-16;193453;66;0.776;0.525;0.713;0.0;0.306;-6.121;0.143;127.987;4;0;0.551;4;1;0;0;0;0;4709761;https://www.instagram.com/maestrofacts;maestrofacts;59881.0
4108;3645;1;;131;;5656271;5656271;4A7HeXSd4HtQuf6IR5XZ1b;0ypCvaP431mEM6znlVHNRP;Puerto Rico;Puerto Rico;Fero47;2019-03-22;193573;47;0.687;0.31;0.766;0.0;0.196;-6.739;0.105;140.039;4;0;0.629;9;3;0;0;0;0;4719758;https://www.instagram.com/fero47;fero47;966449.0
4109;4111;1;;200;;4507145;4507145;4A7HeXSd4HtQuf6IR5XZ1b;5AiqL0ezAAauDuVK5EJvXU;NENENE;NENENE;Fero47;2019-06-07;183133;48;0.724;0.0307;0.835;0.0;0.131;-4.831;0.0887;130.004;4;0;0.76;6;6;0;0;0;0;4719758;https://www.instagram.com/fero47;fero47;966449.0
4110;3650;3;;109;;2037678;5626465;0BvkDsjIUla7X0k6CSWh1I;7wVeIwUxcUddK44joZ3bPO;Kick The Dust Up;Kill The Lights;Luke Bryan;2015-08-07;190600;33;0.597;0.196;0.86;0.0;0.0873;-2.315;0.0461;172.067;4;1;0.818;1;8;0;0;0;0;128654;http://www.instagram.com/lukebryan;lukebryan;5736021.0
4111;3654;1;;130;;5616755;5616755;7Do8se3ZoaVqUt3woqqSrD;0nFCpnM7nistUWXRZpzOWM;HO PAURA DI USCIRE 2 - prod. Mace;MACHETE MIXTAPE 4;MACHETE;2019-07-05;177036;59;0.838;0.168;0.853;0.0;0.545;-5.126;0.283;119.939;4;1;0.692;4;7;0;0;0;0;4725823;https://www.instagram.com/machete.tokio;machete.tokio;121204.0
4112;3656;6;;143;;1503153;5607218;1qUjOF5fzrpoNycD36b2jZ;1lAnSi0iSTbto9WnRcnyC1;Nothing Without Love;Nothing Without Love;Nate Ruess;2015-02-23;236773;37;0.565;0.0879;0.73;0.0;0.0652;-4.54;0.031;82.058;4;1;0.408;1;2;0;0;0;0;4471602;https://www.instagram.com/nateruess;nateruess;82274.0
4113;3657;1;;153;;5604894;5604894;0lAWpj5szCSwM4rUMHYmrr;1lWWoec2z1j88GRblI5anV;ZITTI E BUONI;ZITTI E BUONI;Måneskin;2021-03-03;192654;75;0.62;0.0014;0.944;0.0;0.733;-3.082;0.0863;103.024;4;0;0.592;4;3;0;0;0;0;;https://www.instagram.com/martin_neskin;martin_neskin;349.0
4114;3681;1;;116;;5513542;5513542;0ONHkAv9pCAFxb0zJwDNTy;6bGwKHXHNLmTy6yt147FPh;If You Know You Know;DAYTONA;Pusha T;2018-05-25;202120;59;0.46;0.0186;0.697;0.0;0.362;-5.954;0.325;153.426;4;0;0.701;6;5;0;0;0;0;7714;https://www.instagram.com/kingpush;kingpush;2295201.0
4115;4087;1;;170;;4564060;4564060;0ONHkAv9pCAFxb0zJwDNTy;5vnuJ8EopkP5dHukpOmT3L;What Would Meek Do?;DAYTONA;Pusha T;2018-05-25;153266;53;0.678;0.0064;0.636;8.38e-06;0.177;-3.155;0.0782;83.071;4;1;0.0636;1;5;0;0;0;0;7714;https://www.instagram.com/kingpush;kingpush;2295201.0
4116;3683;1;;158;;5510906;5510906;1vgQksyJ0IVz8y9XerEOy3;1eIS75JS5rfbJpSu6ZC9EO;VOCE;VOCE;Madame;2021-03-03;211410;77;0.615;0.105;0.834;0.0;0.157;-5.471;0.0667;112.602;4;1;0.341;8;3;0;0;0;0;;https://www.instagram.com/madame_shorts;madame_shorts;5264.0
4117;3689;1;;131;;5494500;5494500;07SFzTMeYf5P8Rd32a9Zzw;6BXyD6UUPizpRpA7iOi99r;In meinem Benz;In meinem Benz;AK AUSSERKONTROLLE;2020-05-29;164203;65;0.786;0.167;0.666;0.0;0.235;-5.266;0.536;154.862;4;1;0.737;6;5;0;0;0;0;4649569;http://www.instagram.com/akausserkontrolle;akausserkontrolle;697671.0
4118;3702;3;;35;;2124746;5459845;7F4HcalxCMC4DctguvnoFY;1zSXQIah3KQsjvo5sRNRq7;Busy Doin' Nothin';Busy Doin' Nothin';Ace Wilder;2014-02-23;173346;42;0.698;0.102;0.777;0.0;0.0981;-6.312;0.0289;130.026;4;0;0.713;2;2;0;0;0;0;4584415;https://www.instagram.com/acewilder;acewilder;33509.0
4119;3703;1;;127;;5457722;5457722;4ytkhMSAnrDP8XzRNlw9FS;299lFlaAsNQdgbIZNPmIA0;Christmas Time Is Here - Vocal;A Charlie Brown Christmas [2012 Remastered & Expanded Edition];Vince Guaraldi Trio;1965;166386;43;0.388;0.978;0.145;6.86e-06;0.0997;-19.697;0.0318;75.474;3;0;0.0911;9;1;0;0;0;0;109680;https://www.instagram.com/playingremotely;playingremotely;19.0
